page_num,sl_no,slide_id,state,district,slide_name,road_location,latitude,longitude,material_involved,movement_type,history,state_clean,lat_num,lon_num,coord_missing,coord_swapped,coord_impossible,outside_india,outside_ner_bbox,is_valid_coord,geometry,dem_covered,dem_tile,elevation_m,slope_deg,elevation_valid,slope_valid
1,1,ASM/HKN/83D07/2020/2,Assam,Hailakandi,Kukinala slide,Kukinala,24.27,92.5,Debris,Slide,,Assam,24.27,92.5,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00 W@\x85\xebQ\xb8\x1eE8@',True,N24E092,41.0,9.38411650527863,True,True
1,2,AS/HKN/83D11/2020/1,Assam,Hailakandi,Jalnachaura slide,Jalnachaura,24.31,92.56,Debris,Slide,,Assam,24.31,92.56,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xa4p=\n\xd7#W@\x8f\xc2\xf5(\\O8@',True,N24E092,46.0,2.461209635853224,True,True
1,3,AS/HKN/83D10/2020/6,Assam,Hailakandi,Nandagram slide,Nandagram Pt. I,24.32,92.51,Debris,Slide,,Assam,24.32,92.51,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00q=\n\xd7\xa3 W@R\xb8\x1e\x85\xebQ8@',True,N24E092,81.0,7.918228922858936,True,True
1,4,AS/HKN/83D11/2020/4,Assam,Hailakandi,Nishkar slide,Mahapur,24.43,92.55,Debris,Slide,,Assam,24.43,92.55,False,False,False,False,False,True,b'\x01\x01\x00\x00\x0033333#W@\xaeG\xe1z\x14n8@',True,N24E092,38.0,3.777069952461357,True,True
1,5,AS/KRJ/83D07/2020/1,Assam,Karimganj,Paglacherra slide,PaglacherraPunj,24.44,92.5,Rock,Slide,,Assam,24.44,92.5,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00 W@q=\n\xd7\xa3p8@',True,N24E092,201.0,26.29908796189485,True,True
1,6,AS/HKN/83D11/2020/3,Assam,Hailakandi,Lalpani slide,NH - 154,24.44,92.56,Debris,Slide,,Assam,24.44,92.56,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xa4p=\n\xd7#W@q=\n\xd7\xa3p8@',True,N24E092,36.0,0.7399067489214906,True,True
1,7,AS/HKN/83D11/2020/2,Assam,Hailakandi,Garapunjislide,Telecherra,24.46,92.52,Debris,Slide,,Assam,24.46,92.52,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xe1z\x14\xaeG!W@\xf6(\\\x8f\xc2u8@',True,N24E092,104.0,4.2204219847326305,True,True
1,8,ASM/HLKD/83D10/2016/58,Assam,Hailakandi,Terracherra Slide,Terracherra area,24.478972,92.682861,Debris,Slide,17 May 2016,Assam,24.478972,92.682861,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xb0\xad\x9f\xfe\xb3+W@ \xb3\xb3\xe8\x9dz8@',True,N24E092,65.0,12.906294586067604,True,True
1,9,AS/HKN/83D07/2020/1,Assam,Hailakandi,Maneshwarpur landslide,Maneshwarpur,24.48,92.49,Debris,Slide,,Assam,24.48,92.49,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x8f\xc2\xf5(\\\x1fW@{\x14\xaeG\xe1z8@',True,N24E092,56.0,14.808537389667924,True,True
1,10,AS/HKN/83D10/2020/7,Assam,Hailakandi,Kurttathal slide,Nunaikhal,24.51,92.64,Debris,Slide,,Assam,24.51,92.64,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00)\\\x8f\xc2\xf5(W@\xc3\xf5(\\\x8f\x828@',True,N24E092,60.0,7.865693501092951,True,True
1,11,AS/HKN/83D10/2020/4,Assam,Hailakandi,Dholaikhal slide,Inner Line Reserved Forest,24.51,92.75,Rock,Slide,,Assam,24.51,92.75,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x00\x00\x00\x00\x000W@\xc3\xf5(\\\x8f\x828@',True,N24E092,144.0,4.792043021858969,True,True
1,12,AS/CHR/83D14/2020/3,Assam,Cachar,Bishnupur Puniyar Slide,Bishnupur Puniyar,24.51,92.9,Debris,Slide,,Assam,24.51,92.9,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x9a\x99\x99\x99\x999W@\xc3\xf5(\\\x8f\x828@',True,N24E092,81.0,13.666117058664911,True,True
1,13,AS/HKN/83D10/2020/5,Assam,Hailakandi,Barthal slide,Bilaipur,24.51,92.71,Debris,Slide,,Assam,24.51,92.71,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00=\n\xd7\xa3p-W@\xc3\xf5(\\\x8f\x828@',True,N24E092,34.0,4.874319737944189,True,True
1,14,ASM/HLKD/83D10/2016/59,Assam,Hailakandi,Lalcherra Slide (Rabinala),Near Patakhouri Durga Mandir Under Bilaipur Forest Village; Lala Police Station,24.511306,92.693028,Debris,Slide,18 May 2016,Assam,24.511306,92.693028,False,False,False,False,False,True,"b'\x01\x01\x00\x00\x00\x96\xcd\x1c\x92Z,W@\xa3?4\xf3\xe4\x828@'",True,N24E092,45.0,4.431129197328903,True,True
1,15,ASM/HLKD/83D10/2016/60,Assam,Hailakandi,Ramchandi (Koyabasti),Ramchandi area,24.515944,92.540889,Earth,Slide,18 May 2016,Assam,24.515944,92.540889,False,False,False,False,False,True,"b'\x01\x01\x00\x00\x00\tq\xe5\xec\x9d""W@C\x91\xee\xe7\x14\x848@'",True,N24E092,57.0,14.098833404625891,True,True
1,16,AS/HKN/83D10/2020/3,Assam,Hailakandi,Dinanathpur slide,Dinanathpur,24.52,92.53,Debris,Slide,,Assam,24.52,92.53,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00R\xb8\x1e\x85\xeb!W@\x85\xebQ\xb8\x1e\x858@',True,N24E092,68.0,4.851220833099913,True,True
1,17,AS/HKN/83D10/2020/8,Assam,Hailakandi,Lala Chaura Bagan slide,Lala Chaura Bagan,24.53,92.63,Debris,Slide,,Assam,24.53,92.63,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xb8\x1e\x85\xebQ(W@H\xe1z\x14\xae\x878@',True,N24E092,33.0,4.169340453602271,True,True
1,18,AS/CHR/83D14/2020/4,Assam,Cachar,Raj Nagar Slide,Raj Nagar,24.53,92.84,Debris,Slide,,Assam,24.53,92.84,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xf6(\\\x8f\xc25W@H\xe1z\x14\xae\x878@',True,N24E092,31.0,1.4499356304502404,True,True
1,19,AS/CHR/83D14/2020/5,Assam,Cachar,Shymacharanpur slide,Shyamacharanpur,24.53,92.84,Debris,Slide,,Assam,24.53,92.84,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xf6(\\\x8f\xc25W@H\xe1z\x14\xae\x878@',True,N24E092,31.0,1.4499356304502404,True,True
1,20,AS/HKN/83D10/2020/11,Assam,Hailakandi,Nubarnapur slide,Lalamukh village,24.54,92.63,Debris,Slide,,Assam,24.54,92.63,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xb8\x1e\x85\xebQ(W@\n\xd7\xa3p=\x8a8@',True,N24E092,49.0,0.926369172997235,True,True
1,21,AS/HKN/83D10/2020/1,Assam,Hailakandi,Dwarbond- Bilaipur slide,Dwarbond- Bilaipur road,24.55,92.74,Debris,Slide,,Assam,24.55,92.74,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x8f\xc2\xf5(\\/W@\xcd\xcc\xcc\xcc\xcc\x8c8@',True,N24E092,56.0,5.807037340320239,True,True
1,22,AS/HKN/83D10/2020/9,Assam,Hailakandi,Purbanakshatila slide 1,Purbanakshatila,24.55,92.75,Debris,Slide,,Assam,24.55,92.75,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x00\x00\x00\x00\x000W@\xcd\xcc\xcc\xcc\xcc\x8c8@',True,N24E092,49.0,2.0643746371935894,True,True
1,23,AS/HKN/83D10/2020/10,Assam,Hailakandi,Purbanakshatila slide 2,Purbanakshatila,24.55,92.75,Debris,Slide,,Assam,24.55,92.75,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x00\x00\x00\x00\x000W@\xcd\xcc\xcc\xcc\xcc\x8c8@',True,N24E092,49.0,2.0643746371935894,True,True
1,24,AS/CHR/83D14/2020/2,Assam,Cachar,Maniarkhal Slide,Maniarkhal Pt VII (Tea estate),24.56,92.94,Debris,Slide,,Assam,24.56,92.94,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\\\x8f\xc2\xf5(<W@\x8f\xc2\xf5(\\\x8f8@',True,N24E092,43.0,6.274820526679333,True,True
1,25,AS/CAC/83D10/2009-10/AS-1,Assam,Cachar,Palgana slide,Paglagaon (near Mursabarti) under Baghbahar GP part 3,24.57025,92.685,Debris,Slide,02 April 2010,Assam,24.57025,92.685,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xa4p=\n\xd7+W@D\x8bl\xe7\xfb\x918@',True,N24E092,49.0,5.873990109083427,True,True
1,26,AS/CHR/83D14/2020/6,Assam,Cachar,Pruptal slide,Pruptal,24.62,92.83,Debris,Slide,,Assam,24.62,92.83,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x85\xebQ\xb8\x1e5W@\x1f\x85\xebQ\xb8\x9e8@',True,N24E092,35.0,5.1649770056838165,True,True
1,27,AS/CHR/83D14/2020/7,Assam,Cachar,Panibara slide,Panibara,24.62,92.84,Debris,Slide,2019,Assam,24.62,92.84,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xf6(\\\x8f\xc25W@\x1f\x85\xebQ\xb8\x9e8@',True,N24E092,39.0,7.767432519124711,True,True
1,28,AS/HKN/83D10/2020/2,Assam,Hailakandi,BoroJalenga slide,BoroJalenga,24.63,92.74,Debris,Slide,,Assam,24.63,92.74,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x8f\xc2\xf5(\\/W@\xe1z\x14\xaeG\xa18@',True,N24E092,71.0,11.04302445265608,True,True
1,29,AS/CHR/83D14/2020/1,Assam,Cachar,Bhuban Nagar slide,Bhuban Nagar,24.64,92.98,Debris,Slide,2019,Assam,24.64,92.98,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x1f\x85\xebQ\xb8>W@\xa4p=\n\xd7\xa38@',True,N24E092,34.0,1.787101896632165,True,True
1,30,ASM/CCR/83H2/2016/66,Assam,Cachar,Khasiapunji slide,Khasiapunji village,24.645417,93.005361,Debris,Slide,31 August 2016,Assam,24.645417,93.005361,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00 \xeb\xa9\xd5W@W@MHk\x0c:\xa58@',True,N24E093,359.0,30.771781667773034,True,True
1,31,ASM/KRGJ/83D06/2016/61,Assam,Karimganj,Rakhalbasti,"Rakhalbasti, near Sonaicherra TG. Under Ram Krishna",24.659389,92.497361,Earth,Slide,18 May 2016,Assam,24.659389,92.497361,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x93S;\xc3\xd4\x1fW@\x97W\xae\xb7\xcd\xa88@',True,N24E092,33.0,4.67911082536049,True,True
1,32,ASM/HLK/83D10/2020/003,Assam,Hailakandi,Mohanpur Grant Slide 1,"Mohanpur Grant, Hailakandi Circle.",24.70364,92.64681,Debris,Slide,02nd June 2020,Assam,24.70364,92.64681,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00s.\xc5Ue)W@N(D\xc0!\xb48@',True,N24E092,48.0,12.11517752699764,True,True
1,33,AS/KRM/83D06/2014/01,Assam,Karimganj,Satkaragul,NH-44,24.70619,92.28997,Earth,Flow,,Assam,24.70619,92.28997,False,False,False,False,False,True,"b'\x01\x01\x00\x00\x00\x8d\xb4T\xde\x8e\x12W@""\xc3*\xde\xc8\xb48@'",True,N24E092,44.0,9.848541562160644,True,True
1,34,ASM/HLK/83D10/2020/004,Assam,Hailakandi,Mohanpur Grant Slide 2,"Mohanpur Grant, Hailakandi Circle.",24.70656,92.65008,Debris,Slide,02 June 2020,Assam,24.70656,92.65008,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00(\xf2$\xe9\x9a)W@i\xa9\xbc\x1d\xe1\xb48@',True,N24E092,49.0,3.169267066987224,True,True
1,35,AS/KAR/83D06/2009-10/AS-2,Assam,Karimganj,Rongpur slide,Rongpur Village,24.710833,92.481167,Debris,Slide,03 June 2010,Assam,24.710833,92.481167,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x86:\xacp\xcb\x1eW@\xe6\xea\xc7&\xf9\xb58@',True,N24E092,48.0,17.474225029323662,True,True
1,36,ASM/CHR/83D14/2020/0002,Assam,Cachar,Govindnagar Slide,"Govindnagar Pt. II, Sonai",24.72192,92.90381,Debris,Slide,05 June 2020,Assam,24.72192,92.90381,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x0e\xf3\xe5\x05\xd89W@\rT\xc6\xbf\xcf\xb88@',True,N24E092,39.0,10.014760169149774,True,True
1,37,ASM/HLK/83D10/2020/005,Assam,Hailakandi,Mohanpur Grant Slide 3,"Mohanpur Grant, Hailakandi Circle.",24.73117,92.64739,Debris,Slide,02 June 2020,Assam,24.73117,92.64739,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00zpw\xd6n)W@\xfa\xd0\x05\xf5-\xbb8@',True,N24E092,39.0,11.212315115586069,True,True
1,38,ASM/KGJ/83D05/2020/0008,Assam,Karimganj,Karimpur Slide 2,"Karimpur, Nilam Bazar",24.78002778,92.45372222,Earth,Slide,02 June 2020,Assam,24.78002778,92.45372222,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x96\x17\xec\xc8\t\x1dW@M\x12\x8d\xe6\xaf\xc78@',True,N24E092,44.0,14.265512752077457,True,True
1,39,ASM/KGJ/83D05/2020/007,Assam,Karimganj,Karimpur Slide 1,"Karimpur, Nilam Bazar",24.78380556,92.45563889,Earth,Slide,02 June 2020,Assam,24.78380556,92.45563889,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00}\xd5\x040)\x1dW@{\x9f.{\xa7\xc88@',True,N24E092,33.0,15.069574872025436,True,True
2,40,ASM/HLK/83D09/2020/006,Assam,Hailakandi,Chandipur Grant Slide,"Bowarthar, Chandipur, Algapur Circle.",24.79489,92.55506,Debris,Slide,02 June 2020,Assam,24.79489,92.55506,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00V\xd4`\x1a\x86#W@\xdd\xea9\xe9}\xcb8@',True,N24E092,45.0,8.515236676839748,True,True
2,41,AS/DIM/83C16/2018/27,Assam,Cachar,Lowajuri,NH53,24.795892,93.045425,Debris,Slide,,Assam,24.795892,93.045425,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xeeZB>\xe8BW@\xe5%\xff\x93\xbf\xcb8@',True,N24E093,125.0,24.177345918087042,True,True
2,42,AS/DIM/83C16/2018/28,Assam,Cachar,Lalpani,NH53,24.813648,93.073009,Debris,Slide,,Assam,24.813648,93.073009,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x13\xd4\xf0-\xacDW@\xb0t><K\xd08@',True,N24E093,47.0,18.139772546651386,True,True
2,43,ASM/CHR/83H01/2020/001,Assam,Cachar,Kanakpur Slide,"Kanakpur Pt. III, Lakhipur, Joypur",24.92097,93.07306,Earth,Slide,02 June 2020,Assam,24.92097,93.07306,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00T\xa9\xd9\x03\xadDW@\xdd\x98\x9e\xb0\xc4\xeb8@',True,N24E093,61.0,15.321614460231395,True,True
2,44,AS/CHR/83D13/2020/9,Assam,Cachar,Haticherra slide,"NH-27(Old NH-54E, Silchar- Lumding road)",24.93,92.84,Debris,Slide,,Assam,24.93,92.84,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xf6(\\\x8f\xc25W@\xaeG\xe1z\x14\xee8@',True,N24E092,51.0,5.676256522040927,True,True
2,45,AS/CHR/83D09/2020/8,Assam,Cachar,Borkola Cyan Nagar slide,Borkola Cyan Nagar Natun Basti,24.95,92.73,Debris,Slide,2018,Assam,24.95,92.73,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x1f\x85\xebQ\xb8.W@33333\xf38@',True,N24E092,63.0,1.8522542739113341,True,True
2,46,AS/CHR/83D13/2020/7,Assam,Cachar,Subong slide,Subong Tea Estate,24.95,92.8,Debris,Slide,,Assam,24.95,92.8,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00333333W@33333\xf38@',True,N24E092,37.0,6.862371329493222,True,True
2,47,AS/CHR/83D13/2020/5,Assam,Cachar,Nagadun slide,Nagadun,24.96,92.92,Debris,Slide,,Assam,24.96,92.92,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00{\x14\xaeG\xe1:W@\xf6(\\\x8f\xc2\xf58@',True,N24E092,40.0,4.183791254508184,True,True
2,48,AS/CHR/83D09/2020/2,Assam,Cachar,Bicrampore slide-1,"Bicrampore Tea Estate, near BSF camp",24.96,92.7,Debris,Slide,,Assam,24.96,92.7,False,False,False,False,False,True,"b'\x01\x01\x00\x00\x00\xcd\xcc\xcc\xcc\xcc,W@\xf6(\\\x8f\xc2\xf58@'",True,N24E092,42.0,5.393751390570299,True,True
2,49,AS/CHR/83D09/2020/3,Assam,Cachar,Bicrampore Slide -2,"Bicrampore Tea Estate, near BSF camp",24.96,92.7,Debris,Slide,,Assam,24.96,92.7,False,False,False,False,False,True,"b'\x01\x01\x00\x00\x00\xcd\xcc\xcc\xcc\xcc,W@\xf6(\\\x8f\xc2\xf58@'",True,N24E092,42.0,5.393751390570299,True,True
2,50,AS/CHR/83D13/2020/4,Assam,Cachar,Guabari slide-2,Guabari (Naku nala),24.96,92.95,Debris,Slide,,Assam,24.96,92.95,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xcd\xcc\xcc\xcc\xcc<W@\xf6(\\\x8f\xc2\xf58@',True,N24E092,140.0,14.35741653121017,True,True
2,51,AS/CHR/83D09/2020/1,Assam,Cachar,Sonbari Slide,Sonbari,24.96,92.66,Debris,Slide,,Assam,24.96,92.66,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\n\xd7\xa3p=*W@\xf6(\\\x8f\xc2\xf58@',True,N24E092,39.0,9.954076760021401,True,True
2,52,AS/CHR/83D09/2020/5,Assam,Cachar,Dinonatpur slide,Dinonatpur,24.96,92.66,Debris,Slide,,Assam,24.96,92.66,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\n\xd7\xa3p=*W@\xf6(\\\x8f\xc2\xf58@',True,N24E092,39.0,9.954076760021401,True,True
2,53,AS/CHR/83D13/2020/8,Assam,Cachar,Tikal Nadi,ONGC road,24.96,92.98,Debris,Slide,,Assam,24.96,92.98,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x1f\x85\xebQ\xb8>W@\xf6(\\\x8f\xc2\xf58@',True,N24E092,60.0,28.15114463100386,True,True
2,54,AS/CHR/83D13/2020/1,Assam,Cachar,Balichhara slide-1,"NH-27(Old NH-54E, Silchar- Lumding road)",24.97,92.76,Debris,Slide,,Assam,24.97,92.76,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00q=\n\xd7\xa30W@\xb8\x1e\x85\xebQ\xf88@',True,N24E092,24.0,3.838383731223805,True,True
2,55,AS/CHR/83D09/2020/4,Assam,Cachar,Narainchara grant slide,Narainchara grant,24.97,92.72,Debris,Slide,,Assam,24.97,92.72,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xaeG\xe1z\x14.W@\xb8\x1e\x85\xebQ\xf88@',True,N24E092,57.0,4.592130824407406,True,True
2,56,AS/CHR/83D09/2020/6,Assam,Cachar,Narainchora slide-1,Narainchora,24.97,92.72,Debris,Slide,,Assam,24.97,92.72,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xaeG\xe1z\x14.W@\xb8\x1e\x85\xebQ\xf88@',True,N24E092,57.0,4.592130824407406,True,True
2,57,AS/CHR/83D09/2020/7,Assam,Cachar,Naraichhora slide-2,Narainchora,24.97,92.72,Debris,Slide,2017,Assam,24.97,92.72,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xaeG\xe1z\x14.W@\xb8\x1e\x85\xebQ\xf88@',True,N24E092,57.0,4.592130824407406,True,True
2,58,AS/CAC/83H01/2018/55,Assam,Cachar,Lailongchara 3,Lailongchara village,24.97228,93.03289,Debris,Slide,,Assam,24.97228,93.03289,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00c\x97\xa8\xde\x1aBW@\r\x8e\x92W\xe7\xf88@',True,N24E093,157.0,2.0991723735253514,True,True
2,59,AS/CAC/83H01/2018/54,Assam,Cachar,Lailongchara 2,Near Lailongchara village,24.97692,93.033,Rock,Fall,,Assam,24.97692,93.033,False,False,False,False,False,True,"b""\x01\x01\x00\x00\x00'1\x08\xac\x1cBW@\xee\xce\xdam\x17\xfa8@""",True,N24E093,184.0,18.455982442537795,True,True
2,60,AS/CAC/83H01/2018/53,Assam,Cachar,Lailongchara 1,NH53,24.97714,93.03344,Debris,Slide,,Assam,24.97714,93.03344,False,False,False,False,False,True,b'\x01\x01\x00\x00\x005\x98\x86\xe1#BW@\n\x9d\xd7\xd8%\xfa8@',True,N24E093,176.0,12.862595333863236,True,True
2,61,AS/CHR/83D13/2020/6,Assam,Cachar,Balichhara slide-3,"NH-27(Old NH-54E, Silchar- Lumding road)",24.98,92.75,Debris,Slide,,Assam,24.98,92.75,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x00\x00\x00\x00\x000W@{\x14\xaeG\xe1\xfa8@',True,N24E092,32.0,5.564578336418615,True,True
2,62,AS/CHR/83D13/2020/3,Assam,Cachar,Guabari slide-1,Guabari,24.98,92.96,Debris,Slide,,Assam,24.98,92.96,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00=\n\xd7\xa3p=W@{\x14\xaeG\xe1\xfa8@',True,N24E092,166.0,26.415039117395146,True,True
2,63,AS/CHR/83C12/2020/3,Assam,Cachar,Ekala Basti slide,Ekala Basti (Railway line),24.98,92.72,Debris,Slide,,Assam,24.98,92.72,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xaeG\xe1z\x14.W@{\x14\xaeG\xe1\xfa8@',True,N24E092,37.0,1.7906915524434344,True,True
2,64,AS/CHR/83D09/2020/9,Assam,Cachar,Khurkurie slide,Khurkurie,24.99,92.6,Debris,Slide,,Assam,24.99,92.6,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00fffff&W@=\n\xd7\xa3p\xfd8@',True,N24E092,84.0,2.310198250135788,True,True
2,65,AS/CHR/83D05/2020/2,Assam,Cachar,Tarapur slide,Tarapur,24.99,92.45,Debris,Slide,2016,Assam,24.99,92.45,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xcd\xcc\xcc\xcc\xcc\x1cW@=\n\xd7\xa3p\xfd8@',True,N24E092,18.0,1.388538047117434,True,True
2,66,AS/CHR/83D13/2020/2,Assam,Cachar,Balichhara slide-2,"NH-27(Old NH-54E, Silchar- Lumding road)",24.99,92.75,Debris,Slide,,Assam,24.99,92.75,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x00\x00\x00\x00\x000W@=\n\xd7\xa3p\xfd8@',True,N24E092,152.0,20.275499432536698,True,True
2,67,AS/CAC/83H01/2018/42,Assam,Cachar,Bara Arkap 1 _,Raja Bazaar ΓÇôBara Arkap road.,24.993,93.161583,Debris,Slide,,Assam,24.993,93.161583,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xbb%9`WJW@\x91\xed|?5\xfe8@',True,N24E093,189.0,20.534604276669846,True,True
2,68,AS/CAC/83H01/2018/43,Assam,Cachar,Bara Arkap 2 _,Raza Bazaar ΓÇôBara Arkap Highway.,24.99561,93.16261,Debris,Slide,,Assam,24.99561,93.16261,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00*\x00\xc63hJW@\x10\x92\x05L\xe0\xfe8@',True,N24E093,203.0,28.681030979790275,True,True
2,69,AS/CHR/83D05/2020/1,Assam,Cachar,Natanpur slide,Natanpur,25,92.43,Debris,Slide,,Assam,25.0,92.43,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xecQ\xb8\x1e\x85\x1bW@\x00\x00\x00\x00\x00\x009@',True,N25E092,22.0,6.6149104318416505,True,True
2,70,AS/DIM/83G4/2015/61,Assam,Dima Hasao,Jenam Ghat road,"State Highway, 3 km before Jenam Ghat",25.003,93.164,Earth,Slide,,Assam,25.003,93.164,False,False,False,False,False,True,"b'\x01\x01\x00\x00\x00\xd1""\xdb\xf9~JW@T\xe3\xa5\x9b\xc4\x009@'",True,N25E093,211.0,19.50644176097822,True,True
2,71,AS/DIM/83G4/2015/33,Assam,Dima Hasao,Nutan Leikul-6,Nutan Leikul.NH-54,25.008,93.04,Earth,Slide,2014,Assam,25.008,93.04,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xc3\xf5(\\\x8fBW@5^\xbaI\x0c\x029@',True,N25E093,194.0,12.982087927069724,True,True
2,72,AS/CHR/83C12/2020/5,Assam,Cachar,New Jatinga slide,"NH-27(Old NH-54E, Silchar- Lumding road)",25.01,92.75,Debris,Slide,,Assam,25.01,92.75,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x00\x00\x00\x00\x000W@\xc3\xf5(\\\x8f\x029@',True,N25E092,40.0,1.8522542739113341,True,True
2,73,AS/CHR/83C12/2020/6,Assam,Cachar,NH -27 slide 2,"NH-27(Old NH-54E, Silchar- Lumding road)",25.01,92.75,Debris,Slide,,Assam,25.01,92.75,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x00\x00\x00\x00\x000W@\xc3\xf5(\\\x8f\x029@',True,N25E092,40.0,1.8522542739113341,True,True
2,74,AS/CHR/83C12/2020/7,Assam,Cachar,NH -27 slide 1,"NH-27(Old NH-54E, Silchar- Lumding road)",25.01,92.75,Debris,Slide,,Assam,25.01,92.75,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x00\x00\x00\x00\x000W@\xc3\xf5(\\\x8f\x029@',True,N25E092,40.0,1.8522542739113341,True,True
2,75,AS/CHR/83C12/2020/4,Assam,Cachar,Jatinga River slide-2,Damchara,25.01,92.73,Debris,Slide,,Assam,25.01,92.73,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\x1f\x85\xebQ\xb8.W@\xc3\xf5(\\\x8f\x029@',True,N25E092,100.0,27.579246372355204,True,True
2,76,AS/DIM/83C16/2017/10,Assam,Dima Hasao,Miyunkro1,NH54,25.010379,92.75482,Debris,Slide,,Assam,25.010379,92.75482,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00x\x97\x8b\xf8N0W@\xb0\x90\xb92\xa8\x029@',True,N25E092,97.0,12.994020520847464,True,True
3,77,AS/DIM/83C16/2017/41,Assam,Dima Hasao,Durbintola4,NH54,25.01856,92.77011,Debris,Slide,,Assam,25.01856,92.77011,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xa5\x14t{I1W@\x86\x03!Y\xc0\x049@',True,N25E092,80.0,15.789029570359284,True,True
3,78,AS/DIM/83C16/2018/49,Assam,Dima Hasao,Durbintola5,NH53,25.019029,92.770549,Debris,Slide,,Assam,25.019029,92.770549,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xcb\xbd\xc0\xacP1W@\xf3\xac\xa4\x15\xdf\x049@',True,N25E092,92.0,23.706588799698245,True,True
3,79,AS/CHR/83C12/2020/1,Assam,Cachar,Bhamai slide-1,Karbi houses(Bhamai river side),25.02,92.52,Debris,Slide,2019,Assam,25.02,92.52,False,False,False,False,False,True,b'\x01\x01\x00\x00\x00\xe1z\x14\xaeG!W@\x85\xebQ\xb8\x1e\x059@',True,N25E092,83.0,2.443603471405219,True,True
